Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,Sacramento Kings,82,19855,41.4,86.7,.478,6.1,17.2,.355,35.3,69.5,.508,20.2,26.5,.762,11.0,31.8,42.9,22.6,8.5,5.9,15.3,21.9,109.0
20,Houston Rockets,82,19880,41.9,89.4,.468,5.7,16.0,.358,36.1,73.4,.492,19.6,25.0,.781,12.2,32.7,44.9,21.9,7.5,5.8,14.4,22.5,109.0
21,New Jersey Nets,82,20005,41.0,88.1,.465,6.8,18.6,.364,34.2,69.5,.492,21.2,28.2,.751,11.3,34.4,45.7,24.3,7.5,5.0,13.5,21.9,109.9
22,New York Knicks*,82,19780,41.2,87.2,.472,6.8,18.3,.372,34.4,68.9,.499,20.9,27.5,.762,12.2,33.6,45.8,21.4,7.4,4.6,15.9,21.6,110.1
23,Utah Jazz,82,19880,39.3,85.7,.459,7.8,20.9,.376,31.5,64.8,.486,23.6,30.3,.778,12.3,32.2,44.4,22.5,8.1,5.4,15.9,23.9,110.1
24,Washington Wizards,82,19930,40.7,86.5,.471,7.2,19.3,.373,33.5,67.3,.499,21.5,28.3,.761,12.8,33.5,46.2,24.4,8.0,5.3,16.6,21.3,110.2
25,Phoenix Suns,82,20005,42.1,89.2,.472,7.4,20.3,.367,34.6,68.9,.502,18.8,25.0,.754,12.5,33.6,46.2,24.0,8.2,4.5,15.1,22.1,110.4
26,Golden State Warriors,82,19830,40.5,86.7,.467,7.2,20.2,.358,33.3,66.4,.501,22.4,28.9,.776,13.4,33.5,46.9,25.9,8.6,4.5,16.9,19.3,110.7
27,Minnesota Timberwolves,82,19780,40.6,86.8,.468,8.0,21.5,.374,32.6,65.3,.499,21.8,28.0,.778,11.5,32.4,43.9,25.5,9.8,5.6,14.9,21.6,111.1
28,Detroit Pistons,82,19880,42.1,86.7,.486,7.1,19.8,.358,35.0,66.9,.523,20.4,26.6,.766,11.7,33.4,45.2,25.9,7.7,5.2,15.7,20.9,111.7
29,Cleveland Cavaliers,82,19755,42.2,88.8,.475,8.7,21.1,.411,33.5,67.8,.495,18.8,24.7,.759,11.7,34.9,46.6,25.9,8.1,6.4,14.5,22.8,111.8
30,Toronto Raptors,82,19780,42.0,87.1,.482,7.1,18.8,.376,34.9,68.3,.511,21.8,28.4,.769,11.9,32.1,44.0,24.2,8.2,6.0,14.9,21.2,112.9
