Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Cleveland Cavaliers*,82,19880,41.8,91.4,.458,10.7,29.5,.361,31.2,61.9,.504,16.0,20.6,.773,11.3,34.2,45.5,25.4,7.5,4.4,13.0,21.2,110.3
22,Orlando Magic,82,19805,41.3,88.6,.467,9.9,27.0,.367,31.4,61.6,.510,17.8,23.3,.766,10.0,36.7,46.7,24.2,7.8,5.2,13.4,19.2,110.5
23,Brooklyn Nets,82,19755,41.0,89.4,.458,9.8,26.8,.366,31.2,62.6,.498,19.0,24.6,.772,10.8,35.6,46.4,22.7,9.4,5.5,13.1,20.0,110.7
24,Portland Trail Blazers*,82,19930,40.0,88.1,.455,9.5,25.6,.370,30.5,62.4,.489,21.3,27.1,.785,10.3,34.6,44.9,21.0,7.9,5.4,13.1,20.2,110.8
25,Sacramento Kings,82,19880,40.1,86.8,.462,11.4,31.3,.364,28.7,55.5,.517,19.7,25.3,.778,10.5,34.2,44.7,24.7,8.8,5.3,14.6,20.9,111.3
26,New York Knicks,82,19855,41.0,90.2,.455,10.2,29.1,.348,30.9,61.1,.506,19.3,25.0,.771,12.0,34.2,46.2,22.5,7.7,4.7,13.3,19.1,111.5
27,Minnesota Timberwolves,82,19805,41.6,87.4,.475,10.4,28.3,.366,31.2,59.1,.528,18.5,24.1,.768,10.3,32.1,42.4,24.3,8.1,5.3,15.0,21.5,112.0
28,Phoenix Suns,82,19830,39.8,85.3,.467,10.0,26.1,.382,29.9,59.3,.504,22.5,28.8,.783,10.1,33.5,43.6,21.9,8.0,5.3,14.7,22.0,112.2
29,Denver Nuggets,82,19755,42.7,89.6,.477,10.0,26.6,.375,32.7,63.0,.519,17.3,22.2,.782,9.5,31.8,41.4,24.4,8.4,5.0,12.1,20.4,112.7
30,Los Angeles Lakers,82,19705,42.1,87.2,.483,10.3,27.8,.370,31.8,59.4,.536,18.5,24.3,.762,10.4,34.6,45.1,26.1,8.6,5.4,14.7,18.8,113.0
