Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,Indiana Pacers*,73,17620,42.3,88.9,.476,10.2,28.2,.363,32.1,60.7,.529,15.1,19.2,.787,8.8,34.3,43.0,26.0,7.5,5.2,13.3,19.9,110.0
20,Memphis Grizzlies,73,17570,41.3,88.1,.468,10.6,30.5,.347,30.7,57.6,.532,16.1,21.1,.763,10.0,35.1,45.1,26.1,7.7,5.3,14.8,20.5,109.2
21,Detroit Pistons,66,15965,40.0,87.2,.459,12.2,33.2,.367,27.8,53.9,.515,16.9,22.7,.743,9.9,32.5,42.4,24.5,7.5,4.6,15.5,20.0,109.0
22,Brooklyn Nets*,72,17480,39.4,88.0,.448,12.7,37.2,.343,26.6,50.8,.524,17.5,23.4,.745,10.4,36.3,46.7,23.8,6.3,4.4,14.9,20.4,108.9
23,Orlando Magic*,73,17570,39.8,89.6,.444,11.2,32.6,.343,28.6,57.0,.502,17.8,22.9,.774,10.4,34.6,45.0,24.2,8.3,5.5,13.0,18.5,108.5
24,Minnesota Timberwolves,64,15560,38.6,87.5,.441,12.7,37.9,.336,25.9,49.6,.521,18.2,24.2,.753,10.1,32.7,42.8,22.7,8.3,5.4,14.6,20.4,108.1
25,Cleveland Cavaliers,65,15725,40.5,88.4,.458,11.2,32.0,.351,29.3,56.4,.519,15.2,20.0,.758,10.9,33.6,44.5,23.2,6.9,3.3,16.6,18.4,107.5
26,Atlanta Hawks,67,16280,39.0,86.8,.449,11.5,34.6,.333,27.4,52.2,.525,17.7,22.4,.790,9.5,32.0,41.5,23.0,7.5,4.9,15.5,22.2,107.2
27,Chicago Bulls,65,15675,39.5,88.5,.447,12.2,35.1,.348,27.3,53.5,.511,15.5,20.5,.755,10.4,31.4,41.8,23.2,10.0,4.1,15.4,21.8,106.7
28,New York Knicks,66,15965,40.2,89.9,.447,9.6,28.5,.337,30.6,61.4,.499,16.4,23.6,.694,12.1,34.7,46.8,22.2,7.7,4.8,14.4,22.3,106.5
29,Charlotte Hornets,65,15750,38.6,88.8,.434,12.5,35.5,.352,26.1,53.4,.489,16.7,22.4,.748,11.4,32.9,44.2,24.6,6.8,4.3,15.1,19.5,106.3
30,Golden State Warriors,65,15725,38.2,87.2,.438,10.3,30.9,.334,27.9,56.3,.495,18.5,23.0,.803,9.8,32.5,42.4,25.3,8.1,4.5,14.7,19.8,105.2
